HBASE-1086,"On the jgray cluster, datanodes died.  Subsequently, could read from the table fine but attempts at writing into regions hosted by regionservers that sat beside dead datanodes fail -- connection refused. 

This issue should be easy to replicate, just kill adjacent datanode.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-3061,Requirements documentation update. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-1468,"if we want to hash KeyValue, we will need a hash that takes int offset, int length.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-3004,"Fix would be pretty simple.  In the major compaction look, if file is already major compacted, add check of newest and oldest entries.   If has data older than TTL, re-major compact.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-2682,"Imran M Yousuf  writes: (http://permalink.gmane.org/gmane.comp.java.hadoop.hbase.user/10525)

""I am trying to use HBase as maven dependency and am running in an
error for 0.21-SNAPSHOT :(. I have attached the DEBUG maven output and
Maven, Java versions and relevant POMs are as follows.


Maven & Java version:
-------------------------------

Apache Maven 2.1.0 (r755702; 2009-03-19 01:10:27+0600)
Java version: 1.6.0_13
Java home: /opt/jdk1.6.0_13/jre
Default locale: en_US, platform encoding: UTF-8
OS name: ""linux"" version: ""2.6.28-18-generic"" arch: ""i386"" Family: ""unix""
Ubuntu 9.04

Relevant POM files:
----------------------------

http://github.com/imyousuf/smart-dao/blob/master/smart-hbase-dao/pom.xml
http://github.com/imyousuf/smart-dao/blob/master/pom.xml (Line 178)

I would be grateful if someone would kindly help getting it to work.
Please feel free to ask me anything in this regard.

Thank you.""

See link for aforementioned maven output.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-1873,"HRegionServer on lines 459 - 463 (part of run()) accesses outboundMsgs in a synchronized fashion, but other uses of the object are not synchronized.

Specifically, the code is

{noformat}
459          synchronized(this.outboundMsgs) {
460            outboundArray =
461              this.outboundMsgs.toArray(new HMsg[outboundMsgs.size()]); 
462            this.outboundMsgs.clear();
463          }
{noformat}

Whereas things are added to this list from calls like

{noformat}
  private void reportOpen(HRegionInfo region) {
    outboundMsgs.add(new HMsg(HMsg.Type.MSG_REPORT_OPEN, region));
  }
{noformat}

And

{noformat}
  void reportSplit(HRegionInfo oldRegion, HRegionInfo newRegionA,
      HRegionInfo newRegionB) {
    outboundMsgs.add(new HMsg(HMsg.Type.MSG_REPORT_SPLIT, oldRegion,
      (""Daughters; "" +
        newRegionA.getRegionNameAsString() + "", "" +
        newRegionB.getRegionNameAsString()).getBytes()));
    outboundMsgs.add(new HMsg(HMsg.Type.MSG_REPORT_OPEN, newRegionA));
    outboundMsgs.add(new HMsg(HMsg.Type.MSG_REPORT_OPEN, newRegionB));
  }
{noformat}

It looks like the object is initialized as

{noformat}
  private final List<HMsg> outboundMsgs =
    Collections.synchronizedList(new ArrayList<HMsg>());
{noformat}

Which would appear to provide security, but it doesn't actually prevent an insert from happening between lines 461 and 462, which would subsequently get removed from the call to clear().  At least, from the Sun HotSpot source code, it looks like Collections.synchronizedList() does the right thing and synchronizes on an inner mutex object instead of synchronizing on the externally visible list object itself.  That means, however, that the synchronized() on line 459 is largely meaningless.

I'm not sure how often this race condition would occur in the wild, but every thread waiting on the mutex around the toArray() call increases the probability that the next person to get the mutex is someone who wants to add something to the List, rather than the thread calling clear().

Simple fix would be to do external synchronization around all accesses to the List.  Barring that, perhaps a SynchronizedList implementation with a ""emptyToArray()"" method that encapsulates the toArray() and subsequent clear().",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-1463,"I've seen post-hbase-1457 that if regionserver hosting -ROOT- goes down and then is reassigned, though .META. is happy where it is, and even though -ROOT- edits get picked up and are applied, I see that rootscanner complains the  .META. assignment is invalid because the server and startcode are empty.  Something's up.  Take a look.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-1909,"fake on irc found a bug where he truncated his tables and they all ended up getting assigned to the same regionserver.

4 total nodes, root and meta each ended up on one node, another node had 0 regions, and the final one ended up with all 5 regions of user tables.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-2900,"I installed the hbase and hadoop under the Pseudo-Distributed mode:

I configure the server side with following configuration:

hadoop: core-site.xml
<property>
    <name>fs.default.name</name>
    <value>hdfs://cluster1.office:9000</value>
  </property>

hadoop:mapred-site.xml
<property>
    <name>mapred.job.tracker</name>
    <value>localhost:9001</value>
  </property>

hadoop:hdfs-site.xml
  <property>
    <name>dfs.replication</name>
    <value>1</value>
  </property>

hbase:hbase-site.xml
 <property>
    <name>hbase.rootdir</name>
    <value>hdfs://cluster1.office:9000/hbase</value>
    <description>The directory shared by region servers.
    </description>
  </property>

I configure my client side(this is not in the same server as the server side) with following configuration:
  <property>
    <name>hbase.rootdir</name>
    <value>hdfs://cluster1.office/hbase</value>
  </property>
  <property>
    <name>hbase.zookeeper.quorum</name>
    <value>cluster1.office</value>
  </property>

And then I connect to server side by java API described in the following page:
http://hbase.apache.org/docs/current/api/org/apache/hadoop/hbase/client/package-summary.html#package_description

Unfortunately I get the Out of memory error:

2010-08-04 17:57:49,636 INFO org.apache.hadoop.hbase.regionserver.HRegion: Starting compaction on region -ROOT-,,0
2010-08-04 17:57:49,686 INFO org.apache.hadoop.hbase.master.ServerManager: 1 region servers, 0 dead, average load 4.0
2010-08-04 17:57:49,815 DEBUG org.apache.hadoop.hbase.regionserver.Store: Compaction size of info: 4.0k; Skipped 1 file(s), size: 1849
2010-08-04 17:57:49,815 INFO org.apache.hadoop.hbase.regionserver.Store: Started compaction of 4 file(s) in info of -ROOT-,,0  into /hbase/-ROOT-/compaction.dir/70236052, seqid=112
2010-08-04 17:57:49,921 INFO org.apache.hadoop.hbase.regionserver.Store: Completed compaction of 4 file(s) in info of -ROOT-,,0; new storefile is hdfs://cluster1.jsw.office:9000/hbase/-ROOT-/70236052/info/1636337967443011476; store size is 3.0k
2010-08-04 17:57:49,926 INFO org.apache.hadoop.hbase.regionserver.HRegion: compaction completed on region -ROOT-,,0 in 0sec
2010-08-04 17:57:49,926 INFO org.apache.hadoop.hbase.regionserver.HRegion: Starting compaction on region .META.,,1
2010-08-04 17:57:49,928 DEBUG org.apache.hadoop.hbase.regionserver.Store: historian: no store files to compact
2010-08-04 17:57:49,937 DEBUG org.apache.hadoop.hbase.regionserver.Store: Compaction size of info: 5.5k; Skipped 0 file(s), size: 0
2010-08-04 17:57:49,937 INFO org.apache.hadoop.hbase.regionserver.Store: Started compaction of 5 file(s) in info of .META.,,1  into /hbase/.META./compaction.dir/1028785192, seqid=116
2010-08-04 17:57:50,000 INFO org.apache.hadoop.hbase.master.BaseScanner: RegionManager.rootScanner scanning meta region {server: 192.168.1.81:39859, regionname: -ROOT-,,0, startKey: <>}
2010-08-04 17:57:50,037 INFO org.apache.hadoop.hbase.regionserver.Store: Completed compaction of 5 file(s) in info of .META.,,1; new storefile is hdfs://cluster1.jsw.office:9000/hbase/.META./1028785192/info/254940474272935789; store size is 4.0k
2010-08-04 17:57:50,045 INFO org.apache.hadoop.hbase.regionserver.HRegion: compaction completed on region .META.,,1 in 0sec
2010-08-04 17:57:50,053 INFO org.apache.hadoop.hbase.master.BaseScanner: RegionManager.rootScanner scan of 1 row(s) of meta region {server: 192.168.1.81:39859, regionname: -ROOT-,,0, startKey: <>} complete
2010-08-04 17:57:57,278 FATAL org.apache.hadoop.hbase.regionserver.HRegionServer: OutOfMemoryError, aborting.
java.lang.OutOfMemoryError: Java heap space
        at org.apache.hadoop.hbase.ipc.HBaseRPC$Invocation.readFields(HBaseRPC.java:175)
        at org.apache.hadoop.hbase.ipc.HBaseServer$Connection.processData(HBaseServer.java:867)
        at org.apache.hadoop.hbase.ipc.HBaseServer$Connection.readAndProcess(HBaseServer.java:835)
        at org.apache.hadoop.hbase.ipc.HBaseServer$Listener.doRead(HBaseServer.java:419)
        at org.apache.hadoop.hbase.ipc.HBaseServer$Listener.run(HBaseServer.java:318)
2010-08-04 17:57:57,279 INFO org.apache.hadoop.hbase.regionserver.HRegionServer: Dump of metrics: request=0.0, regions=4, stores=5, storefiles=4, storefileIndexSize=0, memstoreSize=0, compactionQueueSize=0, usedHeap=23, maxHeap=695, blockCacheSize=1208688, blockCacheFree=144726880, blockCacheCount=11, blockCacheHitRatio=82, fsReadLatency=0, fsWriteLatency=0, fsSyncLatency=0
2010-08-04 17:57:57,279 INFO org.apache.hadoop.ipc.HBaseServer: IPC Server listener on 39859: exiting on OOME
2010-08-04 17:57:57,793 INFO org.apache.hadoop.ipc.HBaseServer: Stopping server on 39859
2010-08-04 17:57:57,794 INFO org.apache.hadoop.ipc.HBaseServer: IPC Server handler 24 on 39859: exiting
2010-08-04 17:57:57,794 INFO org.apache.hadoop.ipc.HBaseServer: IPC Server handler 0 on 39859: exiting
2010-08-04 17:57:57,794 INFO org.apache.hadoop.ipc.HBaseServer: IPC Server handler 2 on 39859: exiting
2010-08-04 17:57:57,794 INFO org.apache.hadoop.ipc.HBaseServer: IPC Server handler 20 on 39859: exiting
2010-08-04 17:57:57,795 INFO org.apache.hadoop.ipc.HBaseServer: IPC Server handler 21 on 39859: exiting
2010-08-04 17:57:57,795 INFO org.apache.hadoop.hbase.regionserver.HRegionServer: Stopping infoServer
2010-08-04 17:57:57,796 INFO org.apache.hadoop.ipc.HBaseServer: IPC Server handler 1 on 39859: exiting
2010-08-04 17:57:57,796 INFO org.apache.hadoop.ipc.HBaseServer: IPC Server handler 3 on 39859: exiting
2010-08-04 17:57:57,796 INFO org.apache.hadoop.ipc.HBaseServer: IPC Server handler 4 on 39859: exiting",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-2795,"I committed the hbase-2707 patch yesterday but on second thoughts, it has a flaw in that if nothing in the todo queue, we then poll the delayedtodo queue.  If we fall into the latter and it has not elements, then we'll never come out; there are no notifyalls going on to wake us up.  Patch coming.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-2216,Add mapred-test to cp ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-1884,"Coming back after a crash, we have region A, and region for __GLOBAL_TRX_LOG. Assuming that there was a pending trx in A at the time of commit, it will find that in the WAL, and need to ask __GLOBAL_TRX_LOG__ what happend with that transaction. However, if we are opening region A before region __GLOBAL_TRX_LOG__ then we will fail to be able to query as we are blocking the opening of the __GLOBAL_TRX_LOG__ region, but we need it to open region A.

",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-2508,"Currently lockIdGenerator is an int. In obtainRowLock(), retry is needed in case of lockId collisions.

We can declare lockIdGenerator as AtomicInteger and use incrementAndGet() to get the next lock Id.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-2504,"regionserver log:

Thu Apr 29 13:34:27 CEST 2010 Starting regionserver on dell102
...
2010-04-29 13:34:29,656 INFO org.apache.zookeeper.ClientCnxn: Opening socket connection to server dell147/10.1.3.147:2181
2010-04-29 13:34:29,657 INFO org.apache.zookeeper.ClientCnxn: Socket connection established to dell147/10.1.3.147:2181, initiating session
2010-04-29 13:34:29,678 INFO org.apache.zookeeper.ClientCnxn: Session establishment complete on server dell147/10.1.3.147:2181, sessionid = 0x284958aa550001, negotiated timeout = 60000
...
2010-04-29 14:13:30,096 INFO org.apache.zookeeper.ZooKeeper: Initiating client connection, connectString=dell149:2181,dell148:2181,dell147:2181 sessionTimeout=60000 watcher=org.apache.hadoop.hbase.client.HConnectionManager$ClientZKWatcher@46d895e1
2010-04-29 14:13:30,096 INFO org.apache.zookeeper.ClientCnxn: Opening socket connection to server dell147/10.1.3.147:2181
2010-04-29 14:13:30,161 INFO org.apache.zookeeper.ClientCnxn: Socket connection established to dell147/10.1.3.147:2181, initiating session
2010-04-29 14:13:30,194 INFO org.apache.zookeeper.ClientCnxn: Session establishment complete on server dell147/10.1.3.147:2181, sessionid = 0x284958aa550014, negotiated timeout = 60000
2010-04-29 14:13:30,195 DEBUG org.apache.hadoop.hbase.zookeeper.ZooKeeperWrapper: Read ZNode /hbase/root-region-server got 10.1.3.123:60020
2010-04-29 14:13:30,226 DEBUG org.apache.hadoop.hbase.client.HConnectionManager$TableServers: Found ROOT at 10.1.3.123:60020
2010-04-29 14:13:30,243 DEBUG org.apache.hadoop.hbase.client.HConnectionManager$TableServers: Cached location for .META.,,1 is 10.1.3.125:60020
2010-04-29 14:13:30,247 DEBUG org.apache.hadoop.hbase.zookeeper.ZooKeeperWrapper: Read ZNode /hbase/master got 10.1.3.150:60000
...
2010-04-29 22:06:01,637 INFO org.apache.zookeeper.ZooKeeper: Session: 0x284958aa550014 closed
2010-04-29 22:06:02,012 DEBUG org.apache.hadoop.hbase.zookeeper.ZooKeeperWrapper: Closed connection with ZooKeeper

Clearly the reinitializeZooKeeper() method was called for some reason.

Unfortunately:
hbase(main):005:0> zk 'get /hbase/rs/1272540873161'
10.1.3.102:60020
cZxid = 0x5f0000002b
ctime = Thu Apr 29 13:34:33 CEST 2010
mZxid = 0x5f0000003e
mtime = Thu Apr 29 13:34:33 CEST 2010
pZxid = 0x5f0000002b
cversion = 0
dataVersion = 1
aclVersion = 0
ephemeralOwner = 0x284958aa550001
dataLength = 16
numChildren = 0

The owner of the zookeeper node is the first session which was never closed.

",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-2477,"Memstore flushes are triggered today if a memstore exceeds a certain size or there is memory pressure.  However, there is no timer based flush for a memstore. This means a single column family or table getting a very slow rate of writes could hold up old HLogs from getting reclaimed for long periods of time-- which in turn increases recovery time for a failed region server since there are a lot more logs to process.

META is an example of a table which is likely to get very few writes. But even if we special cased META somehow, it wouldn't be good enough, since an application could genuinely have a mix of slow and fast changing tables or column families.

What about also triggering flushes on a timer (in addition to the current mechanism) to bound recovery times?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-2050,"What do people think of making ""."" a valid path in HDFS? The motivation is to allow users to create symlinks to the current directory in HDFS-245, eg see the following test for the current behavior:
{code}
  @Test
  /** Test create symlink to . */
  public void testCreateLinkToDot() throws IOException {
    Path dir  = new Path(""/test"");
    Path link = new Path(""/test/linkToDot"");
    fc.mkdir(dir, FileContext.DEFAULT_PERM, true);        
    fc.setWorkingDirectory(dir);
    try {
      fc.createSymlink(new Path("".""), link);
      fail(""Created symlink to dot"");
      readFile(new Path(""/test/linkToDot/file""));
    } catch (IOException x) {
      // Expected. Path(""."") resolves to """" because URI normalizes
      // the dot away and AbstractFileSystem considers """" invalid.  
    }
    fc.delete(dir, true);
  }
{code}

This involves trade offs since Hadoop Paths represent URIs (rather than the path component of a URI) and in URIs dot normalizes away. Some options:
# Make symlinks to ""."" an exception per the above, though it seems odd to consider ""."", "".."", ""/"" etc invalid paths (and the latter two happen to work based on how the Path constructor initializes the URI even though isValidName in AbstractFileSystem would consider them invalid names.
# Making ""."" immediately parse to an absolute path would be poor symlink semantics (eg a link to ""."" should not break if you rename the link's parent directory). 
# Making Path special case this so ""."" doesn't normalize away would be a weird one off case where Path and URIs differ.

Other alternatives? Of the above I'd prefer the last one.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-1044,"From IRC (with some improving text added -- finishes on a good point made by jgray):

{code}
18:53 < St^Ack> The coupling in a MR cluster is looser than it is in hbase cluster
18:53 < St^Ack> TTs only need report in every ten minutes and a task can fail and be restarted
18:54 < St^Ack> Whereas with hbase, it must report in at least every two minutes (IIRC) and cannot 'redo' lost edit -- no chance of a redo
18:54 < St^Ack> So, your MR job can be rougher about getting to the finish line; messier.
18:55 < tim_s> yeah. 
18:55 < St^Ack> If MR is running on same nodes as those hosting hbase, then it can rob resources from hbase in a way that damages hbase but not TT
18:56 < St^Ack> So, maybe we need to look at the hbase config; make it more tolerant when its running beside a hogging TT job
18:57 < tim_s> hmm, that would be lovely
18:57 < St^Ack> Need to look at HDFS; see how 'fragile' it is too; hbase should be at least that 'fragile'
18:57 < jgray> yeah, most issues we see come from resource issues on shared hdfs/tt/rs nodes
18:57 < tim_s> so is it common to host hbase elsewhere?
18:57 < St^Ack> Let me make an issue on it because this is common failure case for hbase (Setup hbase then run your old MR job as though nothing has changed -- then surprise when the little hbase lady faints)
18:57 < jgray> tim_s: currently, no.  common practice is shared
18:58 < St^Ack> ... and its better if shared -- locality benefits
18:58 < tim_s> would that be a good idea though? cause I don't really need to have hadoop local I guess.
18:58 < tim_s> ahh
18:58 < apurtell> we share also
...
18:59 < jgray> beyond locality, sharing makes sense as hdfs and hbase nodes have different requirements... hdfs being heaviest on io (where hbase has no use), hbase heavy in memory, TTs vary greatly but most often heavy in cpu/io
{code}",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-1752,"When a regionserver aborts, there is a window where clients are continuing to try to write to it, but the writes are failing:

{noformat}
Aug 4, 2009 6:47:25 AM net.iridiant.heritrix.writer.HBaseWriterProcessor innerProcessResult
SEVERE: Failed write of Record: http://www.rdc.udel.edu/reports/development/profdev.pdf (in thread 'ToeThread #3: http://www.rdc.udel.edu/reports/development/profdev.pdf'; in processor 'Archiver')
java.io.IOException: org.apache.hadoop.hbase.client.RetriesExhaustedException: Trying to contact region server 172.20.3.229:60020 for region content,23d6b92bc7eb100fc1294e6b124b7e75,1249198098627, row '23d6b92bc7eb100fc1294e6b124b7e75', but failed after 10 attempts.
Exceptions:
java.net.ConnectException: Call to /172.20.3.229:60020 failed on connection exception: java.net.ConnectException: Connection refused
java.net.ConnectException: Call to /172.20.3.229:60020 failed on connection exception: java.net.ConnectException: Connection refused
java.net.ConnectException: Call to /172.20.3.229:60020 failed on connection exception: java.net.ConnectException: Connection refused
java.net.ConnectException: Call to /172.20.3.229:60020 failed on connection exception: java.net.ConnectException: Connection refused
java.net.ConnectException: Call to /172.20.3.229:60020 failed on connection exception: java.net.ConnectException: Connection refused
java.net.ConnectException: Call to /172.20.3.229:60020 failed on connection exception: java.net.ConnectException: Connection refused
java.net.ConnectException: Call to /172.20.3.229:60020 failed on connection exception: java.net.ConnectException: Connection refused
java.net.ConnectException: Call to /172.20.3.229:60020 failed on connection exception: java.net.ConnectException: Connection refused
java.net.ConnectException: Call to /172.20.3.229:60020 failed on connection exception: java.net.ConnectException: Connection refused
java.net.ConnectException: Call to /172.20.3.229:60020 failed on connection exception: java.net.ConnectException: Connection refused
	at net.iridiant.heritrix.writer.HBaseWriter.write(Unknown Source)
	at net.iridiant.heritrix.writer.HBaseWriterProcessor.write(Unknown Source)
	at net.iridiant.heritrix.writer.HBaseWriterProcessor.innerProcessResult(Unknown Source)
	at org.archive.modules.Processor.process(Unknown Source)
	at org.archive.crawler.framework.ToeThread.processCrawlUri(Unknown Source)
	at org.archive.crawler.framework.ToeThread.run(Unknown Source)
{noformat}

The client does not retry, so the data is lost. Maybe we can get this in for RC2?",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-1631,"{noformat}
HTTP ERROR: 500

Expected static method org.apache.hadoop.hbase.zookeeper.ZooKeeperWrapper.getQuorumServers()Ljava/lang/String;

RequestURI=/master.jsp
Caused by:

java.lang.IncompatibleClassChangeError: Expected static method org.apache.hadoop.hbase.zookeeper.ZooKeeperWrapper.getQuorumServers()Ljava/lang/String;
	at org.apache.hadoop.hbase.generated.master.master_jsp._jspService(master_jsp.java:103)
	at org.apache.jasper.runtime.HttpJspBase.service(HttpJspBase.java:97)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:820)
	at org.mortbay.jetty.servlet.ServletHolder.handle(ServletHolder.java:502)
	at org.mortbay.jetty.servlet.ServletHandler.handle(ServletHandler.java:363)
	at org.mortbay.jetty.security.SecurityHandler.handle(SecurityHandler.java:216)
	at org.mortbay.jetty.servlet.SessionHandler.handle(SessionHandler.java:181)
	at org.mortbay.jetty.handler.ContextHandler.handle(ContextHandler.java:766)
	at org.mortbay.jetty.webapp.WebAppContext.handle(WebAppContext.java:417)
	at org.mortbay.jetty.handler.ContextHandlerCollection.handle(ContextHandlerCollection.java:230)
	at org.mortbay.jetty.handler.HandlerWrapper.handle(HandlerWrapper.java:152)
	at org.mortbay.jetty.Server.handle(Server.java:324)
	at org.mortbay.jetty.HttpConnection.handleRequest(HttpConnection.java:534)
	at org.mortbay.jetty.HttpConnection$RequestHandler.headerComplete(HttpConnection.java:864)
	at org.mortbay.jetty.HttpParser.parseNext(HttpParser.java:533)
	at org.mortbay.jetty.HttpParser.parseAvailable(HttpParser.java:207)
	at org.mortbay.jetty.HttpConnection.handle(HttpConnection.java:403)
	at org.mortbay.io.nio.SelectChannelEndPoint.run(SelectChannelEndPoint.java:409)
	at org.mortbay.thread.QueuedThreadPool$PoolThread.run(QueuedThreadPool.java:522)
{noformat}

This method is no longer static now that each ZooKeeperWrapper maintains their own quorum so that it can be programatically changed.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-1533,I see this during bulk upload into TRUNK.  Happens often enough.  Odd is that its INFO level and the compaction seems to succeed.  Figure out whats going on here.  The log is disturbing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-1519,"Running on a hacked up TRUNK -- none of my patches touched hfile -- I got below (I have the original 1513 patch in place):

{code}
2009-06-14 02:42:28,853 [regionserver/0:0:0:0:0:0:0:0:60021.compactor] DEBUG org.apache.hadoop.hbase.regionserver.Store: Completed compaction of historian; store size is 47.2k
2009-06-14 02:42:28,855 [IPC Server handler 7 on 60021] INFO org.apache.hadoop.ipc.HBaseServer: IPC Server handler 7 on 60021, call get([B@6a8bfc4f, row=TestTable,0006569959,1244947258659, maxVersions=1, timeRange=[0,9223372036854775807), families={(family=historian, columns=ALL), (family=info, columns=ALL}) from 208.76.44.139:47644: error: java.io.IOException: java.lang.NullPointerException
java.io.IOException: java.lang.NullPointerException
    at org.apache.hadoop.hbase.regionserver.HRegionServer.convertThrowableToIOE(HRegionServer.java:832)
    at org.apache.hadoop.hbase.regionserver.HRegionServer.convertThrowableToIOE(HRegionServer.java:822)
    at org.apache.hadoop.hbase.regionserver.HRegionServer.get(HRegionServer.java:1723)
    at sun.reflect.GeneratedMethodAccessor7.invoke(Unknown Source)
    at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
    at java.lang.reflect.Method.invoke(Method.java:597)
    at org.apache.hadoop.hbase.ipc.HBaseRPC$Server.call(HBaseRPC.java:643)
    at org.apache.hadoop.hbase.ipc.HBaseServer$Handler.run(HBaseServer.java:913)
Caused by: java.lang.NullPointerException
    at org.apache.hadoop.hbase.io.hfile.BoundedRangeFileInputStream.read(BoundedRangeFileInputStream.java:97)
    at org.apache.hadoop.io.IOUtils.readFully(IOUtils.java:100)
    at org.apache.hadoop.hbase.io.hfile.HFile$Reader.decompress(HFile.java:950)
    at org.apache.hadoop.hbase.io.hfile.HFile$Reader.readBlock(HFile.java:906)
    at org.apache.hadoop.hbase.io.hfile.HFile$Reader$Scanner.loadBlock(HFile.java:1222)
    at org.apache.hadoop.hbase.io.hfile.HFile$Reader$Scanner.seekTo(HFile.java:1105)
    at org.apache.hadoop.hbase.regionserver.StoreFileGetScan.getStoreFile(StoreFileGetScan.java:80)
    at org.apache.hadoop.hbase.regionserver.StoreFileGetScan.get(StoreFileGetScan.java:65)
    at org.apache.hadoop.hbase.regionserver.Store.get(Store.java:1485)
    at org.apache.hadoop.hbase.regionserver.HRegion.get(HRegion.java:2251)
    at org.apache.hadoop.hbase.regionserver.HRegion.get(HRegion.java:2240)
    at org.apache.hadoop.hbase.regionserver.HRegionServer.get(HRegionServer.java:1721)
    ... 5 more

{code}",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-1426,"From Clint Morgan: ""Rather that adding new methods to the existing interface and deprecating the old ones, I'd propose creating a new interface, deprecating the old one, and using a wrapper that takes a deprecated filter and makes it implement the new interface. That way the regionserver logic would only have to honor the new interface.""

If we're going to make changes to filters for 0.20.0, lets entertain Clints idea.  We might do as Clint suggests anyways.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-1378,"HBASE-1318, svn checkin 771087, included the following bad change:

{code}
diff --git a/conf/hbase-env.sh b/conf/hbase-env.sh
index 64fa4c5..b260c6c 100644
--- a/conf/hbase-env.sh
+++ b/conf/hbase-env.sh
@@ -23,6 +23,7 @@
 
 # The java implementation to use.  Java 1.6 required.
 # export JAVA_HOME=/usr/java/jdk1.6.0/
+export JAVA_HOME=/usr/lib/jvm/java-6-sun-1.6.0.07/
 
 # Extra Java CLASSPATH elements.  Optional.
 # export HBASE_CLASSPATH=
{code}",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-1326,"I get this in the logfile:

2009-04-16 23:49:20,518 INFO org.apache.hadoop.hbase.regionserver.MemcacheFlusher: Forced flushing of <table redacted>,1239954535262 because global memcache limit of 3.2m exceeded; currently 3.2m and flushing till 2.0m

With the experimental G1 GC, the heap size is created differently, and the way we calculate the size of memcache is flawed under this GC.  This affects performance and makes things reallll slow.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-1208,"On irc this evening, another victim of too few xceivers.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-1047,"The patch for HBASE-1039 allows regions to continue to be served even after a bloomfilter related exception/failure happens during compaction. Over time, eventually all regions containing column families with bloomfilters enabled will accumulate these errors. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-1724,"I have a 3 node cluster setup each running hadoop and hbase. I have created 'accounts' table and loaded some data into it (about 3000 rows).
Some days later one of the region servers died and after i restarted it there were no records in the table at all. I saw HLOG file with my records
in HDFS but as I understand the file was not used by HBase to recover the table.

I tried to emulate the situation and uploaded another 2000 records into my table and killed the region server holding 'accounts' table region.
In the HDFS I found file with my records but some time later it was replaced by another empty directory. As i suspected after killed region 
server startup the data was not recovered.

Everything is lost again and there is no any exceptions in the logs...",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-616,"Just saw the below in a log... all in a row on the one server.

{code}
   4493 2008-05-05 18:08:17,512 WARN org.apache.hadoop.hbase.util.Sleeper: We slept 34557ms, ten times longer than scheduled: 3000
   4494 2008-05-05 18:11:08,879 WARN org.apache.hadoop.hbase.util.Sleeper: We slept 30576ms, ten times longer than scheduled: 3000
   4495 2008-05-05 18:30:45,056 WARN org.apache.hadoop.hbase.util.Sleeper: We slept 1091720ms, ten times longer than scheduled: 3000
   4496 2008-05-05 18:30:45,056 WARN org.apache.hadoop.hbase.util.Sleeper: We slept 1094209ms, ten times longer than scheduled: 10000
   4497 2008-05-05 18:30:45,429 FATAL org.apache.hadoop.hbase.HRegionServer: unable to report to master for 1092093 milliseconds - aborting server
{code}

We're seeing these kinda outages pretty frequently.  In the case above, it was small cluster that was using TableReduce to insert.  The MR, HDFS and HBase were all running on same nodes.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-1570,"[Sorry, pressed Ctrl-Enter accidentally. Please remove this issue]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBASE-1571,"Suppose that two threads are concurrently calling HBaseClient.getConnection() to an address to which no connection has been made yet, or one existed but has been dropped due to an error.
One of the threads creates a Connection object, puts it into the 'connections' map, and there, starts doing setupIOStreams, and there goes a context switch.
The second thread also calls getConnection and gets a connection from the 'connections' map, whose 'out' stream is only going to be initialized by the second thread, but has not yet been. There, at synchronized(this.out), goes an NPE.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
